event_id,timestamp,market,creator_tier,content_category,policy_category,intervention_type,detection_method,severity_score,is_proactive_removal,removed_within_24h,is_false_positive,baseline_ccv,ccv_lost_5min,ccv_recovered_15min,drop_off_rate,recovery_rate,creator_ack_seconds,scale_factor
EVT_01200,2026-03-20 09:33:19,US,Nano,Music,illegal_regulated_goods,audio_mute,human_review,2.53,True,True,False,236,76,6,0.3241,0.0906,,262.9
EVT_01075,2026-03-20 09:44:45,US,Micro,Music,violent_graphic,audio_mute,user_report,1.61,True,True,False,606,196,12,0.3236,0.0631,,262.9
EVT_04148,2026-03-20 10:21:34,US,Mid,Education,minor_safety,caption_text_removal,user_report,1.14,True,True,False,2148,285,29,0.1327,0.1045,,262.9
EVT_00437,2026-03-20 11:34:39,US,Mid,Commerce,minor_safety,escalated_review_flag,automated,4.77,True,True,False,3743,358,44,0.0958,0.123,,262.9
EVT_03977,2026-03-20 11:38:07,US,Nano,Education,misinformation,content_warning_overlay,automated,1.7,True,True,False,131,24,1,0.1866,0.0509,,262.9
EVT_02974,2026-03-20 12:15:26,US,Micro,Commerce,minor_safety,escalated_review_flag,automated,3.78,True,True,False,1857,365,61,0.1969,0.1686,,262.9
EVT_02698,2026-03-20 12:17:40,US,Nano,Gaming,minor_safety,escalated_review_flag,automated,3.63,True,True,False,132,2,0,0.0169,0.1609,,262.9
EVT_00396,2026-03-20 12:39:24,US,Macro,Education,misinformation,content_warning_overlay,user_report,1.82,True,True,False,42420,9599,1179,0.2263,0.1229,,262.9
EVT_03401,2026-03-20 12:58:33,US,Mid,Education,adult_nudity_sexual,content_warning_overlay,automated,1.39,True,True,False,4795,272,22,0.0568,0.081,,262.9
EVT_04030,2026-03-20 13:06:06,US,Micro,Gaming,illegal_regulated_goods,escalated_review_flag,automated,4.76,True,False,False,1495,264,13,0.1768,0.0525,,262.9
EVT_02871,2026-03-20 14:26:27,US,Nano,Commerce,hate_speech,content_warning_overlay,automated,1.8,True,True,False,142,15,1,0.1067,0.0984,,262.9
EVT_01750,2026-03-20 16:15:41,US,Nano,Fitness,minor_safety,audio_mute,automated,2.08,True,True,False,241,104,5,0.435,0.053,,262.9
EVT_02950,2026-03-20 16:17:13,US,Mid,Music,hate_speech,caption_text_removal,automated,1.11,True,True,False,6309,121,7,0.0193,0.0637,,262.9
EVT_04014,2026-03-20 17:13:37,US,Nano,Talk,illegal_regulated_goods,audio_mute,user_report,2.77,True,True,False,373,101,10,0.2721,0.0999,,262.9
EVT_03150,2026-03-20 17:24:12,US,Nano,Education,misinformation,escalated_review_flag,automated,3.6,True,True,False,220,21,2,0.0955,0.1183,,262.9
EVT_02514,2026-03-20 17:29:57,US,Mid,Fitness,illegal_regulated_goods,audio_mute,automated,1.67,True,False,False,13645,3437,454,0.2519,0.1322,,262.9
EVT_02251,2026-03-20 17:37:10,US,Mid,Education,adult_nudity_sexual,caption_text_removal,automated,1.67,True,True,False,6929,898,102,0.1296,0.1138,,262.9
EVT_01614,2026-03-20 18:59:27,US,Nano,Talk,minor_safety,audio_mute,automated,2.09,True,True,False,267,104,13,0.3932,0.1302,127.0,262.9
EVT_02843,2026-03-20 19:12:22,US,Nano,Gaming,adult_nudity_sexual,content_warning_overlay,automated,1.28,True,True,False,132,14,2,0.1101,0.1688,,262.9
EVT_02612,2026-03-20 19:23:11,US,Nano,Education,illegal_regulated_goods,content_warning_overlay,automated,2.22,True,True,False,314,40,1,0.1298,0.0498,,262.9
EVT_02690,2026-03-20 19:44:15,US,Nano,Music,minor_safety,content_warning_overlay,human_review,1.66,True,True,False,125,15,0,0.1279,0.0581,,262.9
EVT_00859,2026-03-20 20:40:28,US,Nano,Music,spam_fake_engagement,content_warning_overlay,automated,1.99,True,True,False,241,72,5,0.2996,0.0788,,262.9
EVT_02915,2026-03-20 21:22:55,US,Nano,Music,minor_safety,escalated_review_flag,automated,3.28,True,True,False,337,40,4,0.1191,0.1111,,262.9
EVT_01950,2026-03-20 21:52:54,US,Nano,Commerce,spam_fake_engagement,audio_mute,automated,1.99,True,True,False,294,90,13,0.3087,0.1539,90.0,262.9
EVT_00173,2026-03-20 22:51:28,US,Micro,Music,spam_fake_engagement,stream_pause,automated,2.89,True,True,False,1146,189,25,0.1652,0.137,,262.9
EVT_02136,2026-03-20 23:58:39,US,Micro,Fitness,violent_graphic,stream_pause,automated,3.37,True,True,False,1015,314,42,0.3099,0.1345,,262.9
EVT_02337,2026-03-20 23:59:30,US,Nano,Gaming,minor_safety,stream_pause,automated,3.46,True,True,False,297,59,8,0.1997,0.1383,,262.9
EVT_00321,2026-03-21 00:08:51,US,Nano,Fitness,adult_nudity_sexual,stream_pause,automated,2.91,True,True,False,173,31,2,0.1793,0.0694,,262.9
EVT_00695,2026-03-21 00:33:39,US,Micro,Music,adult_nudity_sexual,stream_pause,user_report,3.32,True,True,False,1798,642,70,0.3574,0.1101,,262.9
EVT_03027,2026-03-21 01:06:14,US,Nano,Education,misinformation,stream_pause,automated,3.8,True,True,False,100,14,1,0.1439,0.1201,,262.9
EVT_00675,2026-03-21 01:08:44,US,Mid,Commerce,minor_safety,audio_mute,automated,1.85,True,True,False,4430,1282,89,0.2896,0.0697,66.0,262.9
EVT_01066,2026-03-21 01:37:14,US,Nano,Music,minor_safety,caption_text_removal,automated,1.79,True,True,False,219,31,1,0.1446,0.0568,,262.9
EVT_01844,2026-03-21 01:38:38,US,Mid,Talk,misinformation,escalated_review_flag,automated,3.94,True,True,False,2669,678,66,0.2544,0.0987,,262.9
EVT_02838,2026-03-21 02:27:10,US,Macro,Gaming,violent_graphic,audio_mute,automated,2.77,True,False,False,51027,24305,3312,0.4763,0.1363,144.0,262.9
EVT_01980,2026-03-21 02:57:46,US,Nano,Fitness,minor_safety,content_warning_overlay,automated,2.31,False,True,False,462,97,6,0.2112,0.0678,,262.9
EVT_00162,2026-03-21 03:10:25,US,Micro,Education,spam_fake_engagement,stream_pause,automated,3.79,True,True,False,760,179,21,0.2357,0.12,,262.9
EVT_02619,2026-03-21 03:30:04,US,Micro,Gaming,minor_safety,content_warning_overlay,automated,2.33,True,True,False,1011,228,28,0.2258,0.126,,262.9
EVT_00333,2026-03-21 03:30:33,US,Nano,Commerce,adult_nudity_sexual,content_warning_overlay,user_report,1.63,True,True,False,144,10,1,0.0698,0.1303,,262.9
EVT_04145,2026-03-21 04:07:49,US,Nano,Education,illegal_regulated_goods,audio_mute,automated,1.79,True,True,False,335,83,6,0.2485,0.0829,50.0,262.9
EVT_02245,2026-03-21 06:04:26,US,Nano,Education,minor_safety,content_warning_overlay,automated,1.57,True,True,False,194,38,5,0.1979,0.1354,,262.9
EVT_00386,2026-03-21 06:04:56,US,Micro,Education,misinformation,escalated_review_flag,automated,4.23,True,True,False,911,90,10,0.0999,0.1151,,262.9
EVT_00471,2026-03-21 06:47:22,US,Micro,Education,violent_graphic,stream_pause,automated,2.97,True,True,False,1472,480,43,0.3265,0.0904,,262.9
EVT_02724,2026-03-21 08:02:41,US,Nano,Fitness,spam_fake_engagement,content_warning_overlay,automated,1.54,True,True,False,233,44,3,0.1925,0.0767,,262.9
EVT_02487,2026-03-21 09:34:05,US,Nano,Talk,minor_safety,content_warning_overlay,automated,2.17,True,True,False,413,61,7,0.1485,0.1262,,262.9
EVT_01739,2026-03-21 09:45:09,US,Mid,Music,adult_nudity_sexual,audio_mute,automated,2.35,True,True,False,5923,2795,237,0.472,0.0848,,262.9
EVT_03263,2026-03-21 10:01:20,US,Nano,Fitness,minor_safety,audio_mute,automated,1.97,True,True,False,152,54,1,0.3558,0.0286,150.0,262.9
EVT_04026,2026-03-21 11:40:51,US,Nano,Education,minor_safety,escalated_review_flag,automated,3.48,True,True,False,284,11,0,0.0409,0.0778,,262.9
EVT_03082,2026-03-21 11:47:30,US,Nano,Music,adult_nudity_sexual,audio_mute,automated,1.72,True,True,False,268,107,11,0.4003,0.1096,7.0,262.9
EVT_03918,2026-03-21 14:46:45,US,Macro,Music,adult_nudity_sexual,audio_mute,automated,2.65,True,False,False,23702,8684,407,0.3664,0.0469,,262.9
EVT_01309,2026-03-21 15:22:11,US,Micro,Education,minor_safety,content_warning_overlay,automated,1.34,True,False,False,990,114,12,0.1156,0.1132,,262.9
EVT_02355,2026-03-21 17:11:30,US,Macro,Commerce,minor_safety,escalated_review_flag,user_report,4.37,True,True,False,55769,12303,707,0.2206,0.0575,,262.9
EVT_01834,2026-03-21 17:17:17,US,Nano,Fitness,spam_fake_engagement,escalated_review_flag,human_review,3.61,True,True,False,225,2,0,0.01,0.0899,,262.9
EVT_03299,2026-03-21 17:31:01,US,Nano,Education,adult_nudity_sexual,escalated_review_flag,automated,4.61,True,True,False,223,30,3,0.1348,0.1253,,262.9
EVT_02813,2026-03-21 17:40:12,US,Micro,Commerce,adult_nudity_sexual,content_warning_overlay,automated,2.27,True,True,False,615,88,11,0.1438,0.1329,,262.9
EVT_00231,2026-03-21 18:36:34,US,Micro,Commerce,adult_nudity_sexual,audio_mute,automated,1.85,True,True,False,1742,625,76,0.3592,0.1222,242.0,262.9
EVT_00009,2026-03-21 18:56:19,US,Nano,Commerce,minor_safety,caption_text_removal,automated,1.73,True,True,False,244,39,2,0.1611,0.0612,,262.9
EVT_00681,2026-03-21 19:43:17,US,Nano,Talk,hate_speech,escalated_review_flag,automated,4.26,True,True,False,170,31,4,0.1831,0.135,,262.9
EVT_01903,2026-03-21 19:48:29,US,Mid,Commerce,illegal_regulated_goods,caption_text_removal,automated,1.43,True,True,False,7215,880,46,0.122,0.0531,,262.9
EVT_01588,2026-03-21 20:25:37,US,Nano,Commerce,misinformation,stream_pause,automated,2.99,True,True,False,338,63,3,0.1866,0.051,,262.9
EVT_04200,2026-03-21 22:22:58,US,Nano,Gaming,spam_fake_engagement,content_warning_overlay,automated,1.74,True,True,False,217,51,6,0.2371,0.1314,,262.9
EVT_02010,2026-03-21 22:29:08,US,Nano,Fitness,minor_safety,content_warning_overlay,automated,1.81,True,True,False,422,89,6,0.2127,0.0688,,262.9
EVT_01128,2026-03-21 22:34:32,US,Nano,Fitness,hate_speech,caption_text_removal,automated,1.04,True,False,False,82,17,1,0.2124,0.0677,,262.9
EVT_02111,2026-03-21 22:52:45,US,Micro,Music,adult_nudity_sexual,caption_text_removal,automated,1.4,True,True,False,774,110,12,0.1428,0.111,,262.9
EVT_02349,2026-03-21 23:11:20,US,Mid,Fitness,minor_safety,audio_mute,automated,2.8,True,True,False,9747,2182,159,0.2239,0.073,,262.9
EVT_00608,2026-03-21 23:13:37,US,Micro,Talk,spam_fake_engagement,stream_pause,automated,3.32,True,True,False,1466,449,52,0.3065,0.1164,,262.9
EVT_03806,2026-03-21 23:46:38,US,Mid,Fitness,misinformation,escalated_review_flag,automated,3.9,True,True,False,7639,1139,149,0.1492,0.1311,,262.9
EVT_00843,2026-03-21 23:50:41,US,Micro,Gaming,adult_nudity_sexual,stream_pause,automated,3.78,True,True,False,2427,624,77,0.2572,0.1245,,262.9
EVT_01847,2026-03-22 00:13:11,US,Nano,Commerce,minor_safety,escalated_review_flag,automated,4.34,True,True,False,319,50,8,0.1585,0.1769,,262.9
EVT_03139,2026-03-22 00:20:20,US,Micro,Music,hate_speech,audio_mute,automated,1.76,True,True,False,2014,721,77,0.3582,0.1069,36.0,262.9
EVT_01869,2026-03-22 00:48:51,US,Nano,Talk,hate_speech,caption_text_removal,automated,1.56,True,True,False,317,55,8,0.1738,0.1519,,262.9
EVT_03845,2026-03-22 01:13:40,US,Micro,Gaming,violent_graphic,stream_pause,automated,3.65,True,True,False,608,146,11,0.2414,0.0793,,262.9
EVT_01021,2026-03-22 01:25:00,US,Macro,Education,violent_graphic,audio_mute,automated,1.95,True,False,False,19600,3425,380,0.1748,0.1111,303.0,262.9
EVT_02302,2026-03-22 02:06:22,US,Nano,Gaming,spam_fake_engagement,content_warning_overlay,automated,2.04,True,True,False,235,64,10,0.2765,0.1609,,262.9
EVT_03516,2026-03-22 02:56:26,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.64,True,True,False,349,61,5,0.1769,0.0825,,262.9
EVT_00253,2026-03-22 03:47:44,US,Micro,Education,violent_graphic,content_warning_overlay,human_review,1.57,True,True,False,1119,182,19,0.1634,0.109,,262.9
EVT_03551,2026-03-22 04:42:31,US,Nano,Education,violent_graphic,content_warning_overlay,automated,2.1,True,True,False,172,1,0,0.01,0.0995,,262.9
EVT_03509,2026-03-22 05:34:23,US,Micro,Fitness,hate_speech,stream_pause,automated,2.91,True,True,False,747,32,2,0.0433,0.0902,,262.9
EVT_00248,2026-03-22 07:01:33,US,Nano,Talk,hate_speech,stream_pause,automated,3.06,True,True,False,270,80,9,0.2982,0.1237,,262.9
EVT_02058,2026-03-22 08:26:46,US,Nano,Gaming,illegal_regulated_goods,audio_mute,automated,1.89,True,True,False,308,81,11,0.2635,0.1481,26.0,262.9
EVT_01090,2026-03-22 09:06:40,US,Micro,Music,violent_graphic,content_warning_overlay,automated,1.67,True,True,False,1493,189,17,0.1267,0.0948,,262.9
EVT_01678,2026-03-22 09:58:22,US,Nano,Commerce,minor_safety,audio_mute,human_review,1.55,True,True,False,184,47,4,0.2589,0.0888,,262.9
EVT_01234,2026-03-22 10:39:40,US,Nano,Education,minor_safety,escalated_review_flag,user_report,3.28,True,True,False,408,32,3,0.0788,0.112,,262.9
EVT_00500,2026-03-22 11:07:27,US,Nano,Gaming,violent_graphic,audio_mute,automated,1.67,True,True,False,251,87,8,0.3478,0.0955,189.0,262.9
EVT_03143,2026-03-22 11:15:12,US,Micro,Gaming,misinformation,audio_mute,automated,2.21,True,True,False,1402,262,10,0.1876,0.0414,157.0,262.9
EVT_03597,2026-03-22 12:00:27,US,Micro,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.07,True,True,False,884,106,11,0.1204,0.1131,,262.9
EVT_00038,2026-03-22 12:31:16,US,Micro,Talk,minor_safety,content_warning_overlay,human_review,2.18,True,True,False,3313,351,57,0.1061,0.1646,,262.9
EVT_02348,2026-03-22 13:29:32,US,Nano,Music,adult_nudity_sexual,content_warning_overlay,user_report,1.29,True,True,False,236,16,2,0.0694,0.1315,,262.9
EVT_02049,2026-03-22 14:45:31,US,Micro,Commerce,violent_graphic,escalated_review_flag,automated,3.65,True,True,False,1359,86,7,0.0635,0.0923,,262.9
EVT_02987,2026-03-22 14:55:11,US,Micro,Music,adult_nudity_sexual,content_warning_overlay,automated,2.23,True,True,False,1893,568,63,0.3001,0.1118,,262.9
EVT_02754,2026-03-22 15:06:30,US,Mid,Music,illegal_regulated_goods,content_warning_overlay,human_review,1.65,True,True,False,8886,1834,193,0.2065,0.1053,,262.9
EVT_01988,2026-03-22 17:16:57,US,Micro,Fitness,adult_nudity_sexual,content_warning_overlay,human_review,1.4,True,False,False,833,139,19,0.1677,0.1428,,262.9
EVT_02440,2026-03-22 18:29:12,US,Nano,Fitness,spam_fake_engagement,audio_mute,human_review,2.3,True,True,False,154,77,5,0.5007,0.0724,14.0,262.9
EVT_00068,2026-03-22 18:31:26,US,Nano,Fitness,illegal_regulated_goods,content_warning_overlay,automated,1.22,True,True,False,475,65,6,0.1375,0.1005,,262.9
EVT_00852,2026-03-22 19:28:45,US,Macro,Talk,minor_safety,content_warning_overlay,automated,1.87,True,True,False,40837,5095,704,0.1248,0.1382,,262.9
EVT_01078,2026-03-22 19:31:32,US,Mid,Education,hate_speech,escalated_review_flag,automated,3.21,True,True,False,7501,1191,133,0.1588,0.1118,,262.9
EVT_02056,2026-03-22 19:37:33,US,Nano,Commerce,spam_fake_engagement,stream_pause,human_review,3.33,True,True,False,554,98,10,0.1769,0.1066,,262.9
EVT_01385,2026-03-22 19:52:33,US,Micro,Music,spam_fake_engagement,audio_mute,user_report,2.01,True,True,False,1201,437,26,0.3644,0.0598,10.0,262.9
EVT_03154,2026-03-22 20:06:45,US,Macro,Talk,spam_fake_engagement,escalated_review_flag,human_review,4.3,True,True,False,36947,4296,562,0.1163,0.1308,,262.9
EVT_02656,2026-03-22 23:08:26,US,Nano,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.19,True,True,False,207,24,2,0.1207,0.0849,,262.9
EVT_01291,2026-03-22 23:45:38,US,Nano,Fitness,minor_safety,escalated_review_flag,automated,4.79,True,True,False,172,25,0,0.1491,0.0379,,262.9
EVT_02319,2026-03-23 00:25:06,US,Nano,Music,minor_safety,audio_mute,automated,2.02,True,True,False,141,55,5,0.3958,0.0961,94.0,262.9
EVT_01888,2026-03-23 00:33:07,US,Nano,Commerce,adult_nudity_sexual,content_warning_overlay,automated,2.03,True,True,False,413,60,5,0.1467,0.0965,,262.9
EVT_01934,2026-03-23 01:06:00,US,Nano,Gaming,hate_speech,caption_text_removal,automated,1.43,True,True,False,141,13,0,0.0966,0.049,,262.9
EVT_02631,2026-03-23 01:12:02,US,Macro,Gaming,adult_nudity_sexual,content_warning_overlay,automated,2.16,True,True,False,43879,5543,472,0.1263,0.0852,,262.9
EVT_00877,2026-03-23 01:14:03,US,Nano,Education,minor_safety,content_warning_overlay,automated,1.92,True,True,False,558,117,12,0.2113,0.1061,,262.9
EVT_03687,2026-03-23 01:16:51,US,Nano,Gaming,spam_fake_engagement,audio_mute,automated,2.1,True,True,False,268,101,15,0.3777,0.1495,,262.9
EVT_02587,2026-03-23 01:46:01,US,Mid,Education,violent_graphic,stream_pause,automated,3.04,True,True,False,9015,1230,45,0.1365,0.0367,,262.9
EVT_00064,2026-03-23 03:23:20,US,Mid,Fitness,misinformation,content_warning_overlay,automated,1.73,True,True,False,11661,2695,213,0.2311,0.0791,,262.9
EVT_00745,2026-03-23 03:46:43,US,Nano,Gaming,adult_nudity_sexual,audio_mute,automated,1.8,True,True,False,233,75,8,0.3244,0.1074,324.0,262.9
EVT_03172,2026-03-23 03:53:42,US,Micro,Gaming,illegal_regulated_goods,audio_mute,automated,2.3,True,True,False,1368,341,15,0.25,0.0456,,262.9
EVT_00450,2026-03-23 04:18:03,US,Mid,Talk,violent_graphic,caption_text_removal,automated,1.24,True,True,False,8194,859,39,0.1048,0.0457,,262.9
EVT_00688,2026-03-23 04:25:39,US,Macro,Gaming,minor_safety,audio_mute,automated,2.24,True,True,False,26622,8765,1343,0.3292,0.1533,,262.9
EVT_00244,2026-03-23 04:29:40,US,Mid,Gaming,minor_safety,escalated_review_flag,human_review,3.55,True,True,False,4788,1001,119,0.2092,0.1198,,262.9
EVT_02250,2026-03-23 04:47:44,US,Mid,Fitness,adult_nudity_sexual,content_warning_overlay,automated,1.84,True,True,False,5929,1475,111,0.2489,0.0753,,262.9
EVT_01759,2026-03-23 05:06:48,US,Micro,Music,violent_graphic,caption_text_removal,automated,1.48,True,True,False,3301,411,53,0.1246,0.129,,262.9
EVT_01087,2026-03-23 06:51:22,US,Micro,Education,illegal_regulated_goods,audio_mute,automated,1.51,True,True,False,1461,515,101,0.3531,0.1978,,262.9
EVT_01598,2026-03-23 07:18:41,US,Nano,Fitness,minor_safety,stream_pause,automated,2.8,True,True,False,143,31,4,0.2237,0.1417,,262.9
EVT_03823,2026-03-23 07:59:40,US,Mid,Gaming,violent_graphic,audio_mute,user_report,1.86,True,True,False,10890,3582,410,0.329,0.1147,126.0,262.9
EVT_01944,2026-03-23 08:27:06,US,Nano,Education,minor_safety,audio_mute,automated,1.75,True,True,False,216,76,6,0.3536,0.0798,59.0,262.9
EVT_00663,2026-03-23 08:42:54,US,Micro,Music,minor_safety,audio_mute,automated,2.2,True,True,False,1939,565,66,0.2915,0.1185,,262.9
EVT_03003,2026-03-23 09:26:50,US,Mid,Education,hate_speech,caption_text_removal,automated,1.06,True,True,False,5787,575,87,0.0994,0.1519,,262.9
EVT_00578,2026-03-23 09:53:16,US,Macro,Fitness,minor_safety,content_warning_overlay,automated,2.27,True,True,False,38263,6220,1035,0.1626,0.1664,,262.9
EVT_01384,2026-03-23 10:31:20,US,Macro,Talk,hate_speech,escalated_review_flag,user_report,4.21,True,True,False,50971,6879,235,0.135,0.0343,,262.9
EVT_02750,2026-03-23 10:51:44,US,Mid,Education,violent_graphic,escalated_review_flag,automated,3.78,True,True,False,5006,1160,68,0.2318,0.059,,262.9
EVT_03808,2026-03-23 11:31:17,US,Micro,Talk,minor_safety,escalated_review_flag,user_report,3.99,True,True,False,977,206,31,0.2109,0.1542,,262.9
EVT_00387,2026-03-23 11:31:46,US,Mid,Commerce,misinformation,audio_mute,automated,2.23,True,True,False,9037,4562,722,0.5049,0.1583,37.0,262.9
EVT_03750,2026-03-23 11:46:50,US,Nano,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.32,True,True,False,387,21,2,0.055,0.131,,262.9
EVT_02930,2026-03-23 13:01:32,US,Nano,Commerce,hate_speech,content_warning_overlay,automated,1.42,True,True,False,297,78,8,0.2654,0.112,,262.9
EVT_01668,2026-03-23 13:39:26,US,Nano,Gaming,violent_graphic,content_warning_overlay,automated,2.31,True,True,False,459,87,5,0.1905,0.0593,,262.9
EVT_03203,2026-03-23 14:29:24,US,Macro,Music,minor_safety,content_warning_overlay,automated,1.64,True,True,False,38082,6654,669,0.1747,0.1007,,262.9
EVT_00818,2026-03-23 15:52:55,US,Nano,Talk,illegal_regulated_goods,content_warning_overlay,automated,1.5,True,True,False,269,36,5,0.1365,0.146,,262.9
EVT_00483,2026-03-23 16:34:45,US,Mid,Education,adult_nudity_sexual,content_warning_overlay,automated,1.37,True,True,False,10133,1636,230,0.1615,0.1412,,262.9
EVT_00894,2026-03-23 16:55:32,US,Micro,Gaming,illegal_regulated_goods,escalated_review_flag,automated,4.45,True,True,False,1224,157,17,0.1286,0.1118,,262.9
EVT_02528,2026-03-23 16:57:47,US,Mid,Gaming,violent_graphic,caption_text_removal,automated,1.2,True,False,False,6737,1134,154,0.1684,0.1362,,262.9
EVT_01259,2026-03-23 17:10:12,US,Nano,Gaming,spam_fake_engagement,stream_pause,user_report,3.03,True,True,False,218,57,8,0.2657,0.1453,,262.9
EVT_01904,2026-03-23 17:37:47,US,Mid,Education,illegal_regulated_goods,audio_mute,automated,2.48,True,True,False,4040,1074,114,0.2661,0.1067,,262.9
EVT_00324,2026-03-23 17:58:03,US,Micro,Commerce,minor_safety,escalated_review_flag,automated,3.72,True,True,False,739,147,23,0.2,0.1591,,262.9
EVT_01929,2026-03-23 18:06:40,US,Nano,Fitness,adult_nudity_sexual,caption_text_removal,automated,1.33,True,True,False,136,30,2,0.2213,0.0743,,262.9
EVT_01432,2026-03-23 18:26:52,US,Mid,Commerce,illegal_regulated_goods,content_warning_overlay,automated,1.31,True,True,False,7333,1208,143,0.1648,0.119,,262.9
EVT_00850,2026-03-23 19:45:01,US,Nano,Fitness,violent_graphic,escalated_review_flag,human_review,4.5,True,True,False,283,46,7,0.1643,0.1736,,262.9
EVT_02870,2026-03-23 19:47:44,US,Micro,Music,spam_fake_engagement,content_warning_overlay,human_review,1.27,True,True,False,1538,339,33,0.2208,0.0978,,262.9
